Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
70	1928.3789	632.3687	3444.1577	1377.6554	3440.4731	6.724586	3451.2412	3432.6233	538.375	1000.0	349999	191.65732	61.628426	280.05634	-214.4043	191.65845	61.630283	279.67224	-208.78534	191.65785	61.630993	280.53534	-215.71298	-193.55893	39.7999	1936.622463464737	27.666035223007203
71	1870.2294	481.8881	3193.2163	1347.7559	3095.6987	689.9179	3499.798	1280.5929	518.1818	904.7	354999	192.82497	62.216305	284.6341	-150.36829	192.82501	62.221966	282.3066	-154.92522	192.8255	62.218662	282.53488	-157.71333	-194.55078	38.611908	1966.621924161911	27.698900373888687
72	2177.9595	819.3135	3574.4443	1353.3923	3463.9187	21.40061	3498.3003	3427.4058	612.125	1000.0	359999	193.9023	62.996975	286.77182	-157.38394	193.90216	63.00261	284.4603	-154.96085	193.90276	62.99888	283.93732	-169.0558	-195.78815	41.103733	1997.0555243492126	27.736882312430275
73	1552.2656	182.33643	2037.0217	1317.0914	1700.6455	391.63867	2616.0571	1457.4413	429.83334	473.8	364999	195.10728	63.85185	291.63553	-184.83731	195.10722	63.857502	290.37366	-173.51984	195.10744	63.8547	291.394	-191.64816	-197.02449	41.98368	2025.3040039539337	27.74389049451645
74	2004.0068	362.71616	2600.2107	1491.3977	3318.2903	34.216454	3361.9539	3265.2092	569.5	1000.0	369999	195.7602	64.933304	292.8378	-202.2759	195.75998	64.938805	293.27908	-192.21161	195.76057	64.93763	294.58597	-209.45404	-197.71393	43.187313	2055.887321949005	27.782261149303334
75	2724.883	882.3763	3458.1643	1041.9546	3393.0227	12.618618	3411.0928	3368.9822	786.7143	1000.0	374999	196.9938	65.32734	295.76505	-145.11934	196.99336	65.337555	298.224	-161.29964	196.99359	65.33272	297.27185	-151.93576	-198.95128	39.854008	2086.6601622104645	27.82213552792867
76	2784.3184	679.7112	3433.279	1669.1162	2943.0588	693.1255	3524.6414	1819.69	801.6667	835.3	379999	198.05281	66.06041	294.51346	-133.82751	198.05263	66.069565	299.56378	-138.40924	198.05325	66.0657	297.6171	-143.25111	-199.89592	41.327408	2116.787978410721	27.852473425237758
77	2223.0679	594.2315	3451.912	1409.2217	2909.336	591.1776	3505.3955	1911.2357	632.25	831.0	384999	199.01561	66.43541	296.15765	-182.9797	199.01566	66.44244	299.97525	-184.31363	199.01575	66.440186	296.8665	-186.05821	-200.95526	41.897892	2146.6509289741516	27.87858351794156
78	2202.7466	740.2636	3455.5635	1408.837	3414.961	27.63371	3456.063	3356.2478	628.375	1000.0	389999	199.99435	66.80658	297.35938	-169.17213	199.99384	66.8148	299.7811	-192.76442	199.99414	66.81062	298.4477	-217.5974	-201.67038	38.53815	2177.2644929885864	27.913647367404057
79	2831.5164	663.76196	3444.8008	1447.1494	1043.198	1055.6252	3526.4885	275.62473	791.1667	311.5	394999	201.27747	66.70646	299.11966	-180.58199	201.27803	66.71072	300.29877	-177.55481	201.27902	66.70533	298.89148	-178.1369	-203.11319	39.193657	2204.8950724601746	27.910064229482337
80	2952.5742	734.0655	3539.5718	1451.0602	3418.2734	5.9979625	3429.1167	3406.9277	860.3333	1000.0	399999	202.74146	66.599846	301.80383	-189.30162	202.74185	66.60295	300.95654	-182.24358	202.74171	66.601524	301.44852	-189.33806	-204.54688	38.590214	2235.344799041748	27.94181001484394
81	2992.8972	513.23083	3472.99	2339.6794	3534.768	11.709258	3552.8726	3508.5164	861.0	1000.0	404999	204.28296	66.528786	302.91693	-209.80203	204.28273	66.53583	304.154	-195.75362	204.2829	66.53568	302.40967	-208.84535	-205.84529	39.13113	2265.77415394783	27.972520442656528
82	3322.3137	263.76483	3499.5232	2742.1594	3359.6726	52.025932	3398.4995	3248.084	960.3333	1000.0	409999	205.28108	66.881065	306.27136	-231.02966	205.28168	66.88695	302.78024	-222.83702	205.28186	66.88527	303.60614	-220.37082	-206.71086	38.152256	2296.3001532554626	28.003660434629857
83	2952.5754	605.98236	3497.857	1838.3977	3438.1274	9.621642	3451.4673	3418.0042	835.1667	1000.0	414999	207.12967	66.621185	304.0999	-244.0055	207.13008	66.626305	306.82187	-227.73157	207.12988	66.622696	304.7125	-243.5172	-209.01959	36.695618	2326.9501695632935	28.035544234586048
84	3254.4292	329.27435	3449.6392	2597.2664	3484.4011	9.3806095	3506.3015	3472.627	946.2	1000.0	419999	208.23218	66.73833	305.6271	-182.64851	208.23245	66.74272	305.5463	-166.45932	208.2333	66.738525	307.14307	-180.162	-210.01341	37.98793	2357.633727312088	28.067068204993294
85	3140.6926	396.50922	3483.8882	2532.1892	3473.711	6.763231	3483.2302	3461.3848	895.3333	1000.0	424999	209.31041	66.779305	304.87863	-212.20996	209.31064	66.78744	305.91357	-192.72806	209.31075	66.7869	305.8585	-197.12082	-210.95168	37.20564	2388.5572118759155	28.100673103332518
86	3031.5522	731.86646	3439.0662	1568.8141	3428.9868	29.77795	3473.274	3382.541	888.8	1000.0	429999	210.59506	66.93137	307.52722	-117.25285	210.59552	66.93545	306.48062	-135.57936	210.59602	66.932106	305.5872	-144.05922	-212.21872	36.89417	2419.2172527313232	28.13043319624524
87	3062.113	721.2874	3413.6423	1450.4628	3093.336	758.6943	3484.8103	1234.2902	903.8333	893.5	434999	211.90068	66.859375	306.76413	-125.953606	211.901	66.86468	307.94885	-125.29283	211.9016	66.86064	307.9556	-127.47833	-213.44682	37.942024	2449.5163247585297	28.155360079359735
