Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
59	29.362732	3.807773	35.660065	26.62049	29.233948	3.683432	34.886833	26.74763	3.3053536	3.3	294999	19.459904	8.859055	56.844456	-5.352362	19.459967	8.8586235	59.01381	-5.435613	19.45964	8.859047	56.366924	-5.1842494	-19.00582	4.3048744	1556.3963730335236	26.379599579310014
60	29.344267	3.8008964	35.56507	26.605509	28.437769	3.234226	34.955894	26.754166	3.3033707	3.2	299999	19.482052	8.870997	55.21584	-1.7766705	19.482178	8.870465	56.518475	-1.356847	19.481865	8.870583	56.42405	-2.6064453	-18.986198	4.367526	1583.095014333725	26.3849169532458
61	29.299864	3.7827067	35.70349	26.633896	27.595266	2.4330974	34.89277	26.702124	3.2974935	3.1	304999	19.45821	8.865249	55.993816	-0.71350145	19.458578	8.865018	57.436275	1.5697057	19.458126	8.865099	55.883488	0.77729845	-18.98558	4.270055	1609.4625933170319	26.384632716413403
62	29.314608	3.7870762	35.650574	26.614763	27.616589	2.4141548	34.85821	26.736925	3.300132	3.1	309999	19.452433	8.869383	56.18482	-0.97517765	19.452538	8.869099	55.99753	-1.2382529	19.452303	8.869019	56.22163	2.2105894	-18.985413	4.2843213	1635.8280925750732	26.38432410070973
63	29.397709	3.8227592	35.62961	26.626972	29.24339	3.6910443	34.910286	26.637196	3.310596	3.3	314999	19.438522	8.855235	56.52674	2.411317	19.438793	8.854689	57.33682	-2.4505029	19.438416	8.855168	56.492027	-3.5145514	-18.97191	4.2888865	1662.2562899589539	26.385020502029903
64	29.295912	3.778997	35.709167	26.614962	28.421122	3.2406673	34.90799	26.702188	3.2974935	3.2	319999	19.424944	8.837273	55.98399	-1.8812839	19.425182	8.836552	56.327736	-2.0982366	19.424747	8.836413	55.667286	-3.307297	-18.89684	4.294677	1688.768456697464	26.387007165700197
65	29.401442	3.8219638	35.5642	26.579678	29.223873	3.73427	34.980904	26.665167	3.3112583	3.3	324999	19.444855	8.854543	56.015564	-3.732236	19.444994	8.8537655	57.011917	-3.7353952	19.44456	8.854026	56.71035	-3.3606863	-18.950409	4.2425447	1714.9530665874481	26.383893357790434
66	29.459948	3.8445647	35.568665	26.613565	28.419825	3.2376842	34.93798	26.693308	3.31785	3.2	329999	19.434807	8.845829	55.756798	4.8222084	19.434872	8.845216	56.374977	4.366436	19.434656	8.845214	56.234085	4.969468	-18.932705	4.300307	1741.5090425014496	26.386500669248175
67	29.349665	3.8051844	35.568542	26.601198	26.811367	0.075954325	26.891087	26.676079	3.3046927	3.0	334999	19.442453	8.842181	56.052864	-8.002959	19.442484	8.84139	56.25744	-6.273925	19.442175	8.842045	56.83368	-3.6108217	-18.934639	4.2608232	1767.7735846042633	26.384680399254187
68	29.303322	3.7818847	35.63462	26.608732	27.628616	2.4112823	34.861282	26.732708	3.2988126	3.1	339999	19.429958	8.830092	56.45743	-8.374329	19.430168	8.829411	56.472248	-10.300569	19.429834	8.829485	56.332645	-7.8107634	-18.970896	4.2693014	1794.3176956176758	26.3870249636033
69	29.30345	3.7824886	35.67549	26.583683	26.80257	0.06656967	26.880323	26.694847	3.2990098	3.0	344999	19.415668	8.823256	57.17878	-5.126377	19.415913	8.822866	58.013245	-7.214862	19.415464	8.822895	56.60244	-8.366659	-18.940758	4.242888	1820.7450218200684	26.38760903952778
70	29.302813	3.7839181	35.598553	26.59824	29.218271	3.703424	34.950607	26.673323	3.2988126	3.3	349999	19.416206	8.814672	56.887993	-3.6588986	19.41623	8.814071	57.89973	-5.306052	19.415909	8.814205	57.44824	-2.359466	-18.972958	4.303779	1846.9801230430603	26.385430356434412
71	29.199053	3.734877	35.53167	26.606455	29.25762	3.706451	34.93038	26.720999	3.2864652	3.3	354999	19.42241	8.8180485	56.3222	2.4428654	19.422407	8.817499	57.96884	-1.3134956	19.422009	8.817505	58.00392	1.604254	-18.944916	4.251814	1873.6223788261414	26.389047615964646
72	29.344814	3.7980244	35.709614	26.593111	28.40488	3.2269623	34.92357	26.718157	3.3040316	3.2	359999	19.405317	8.828585	56.6062	5.6971283	19.405258	8.827864	57.929386	5.8520336	19.40499	8.828293	57.42863	5.841779	-18.948957	4.31116	1900.230848312378	26.392095138629276
73	29.331856	3.791687	35.546265	26.631603	27.636856	2.4352958	34.94207	26.760704	3.3018494	3.1	364999	19.418661	8.822761	57.89601	3.6320064	19.41883	8.822247	58.798267	5.93329	19.418625	8.82202	58.648304	5.6574183	-18.962584	4.3083634	1926.5654046535492	26.39130694245639
74	29.31168	3.7894642	35.710297	26.612276	29.217785	3.6913524	34.865307	26.733839	3.2994723	3.3	369999	19.395092	8.807223	56.452164	5.10159	19.395248	8.806796	56.165123	4.384118	19.395025	8.806934	56.10998	4.976035	-18.971956	4.2641344	1953.1200892925262	26.393514749166126
75	29.309671	3.7896395	35.65065	26.621105	27.590216	2.4247603	34.862904	26.65871	3.2990098	3.1	374999	19.399483	8.79248	56.195816	-1.3501186	19.399551	8.792513	56.90007	-1.2228291	19.399277	8.792344	56.290146	-2.9838889	-18.874554	4.275996	1979.5992739200592	26.39465701421102
76	29.37548	3.8126893	35.574463	26.618288	29.215918	3.7327878	35.009186	26.582552	3.3075397	3.3	379999	19.393887	8.798335	55.216824	4.03776	19.393839	8.797953	56.154396	1.9580772	19.393734	8.797705	55.69175	3.3799293	-18.90798	4.3060093	2006.1381902694702	26.396555166495475
77	29.417759	3.8321307	35.68948	26.589115	29.245335	3.721209	34.96043	26.72858	3.31279	3.3	384999	19.393518	8.783634	55.460117	2.23052	19.393684	8.783059	55.614452	1.271951	19.393467	8.783184	55.941654	1.8362831	-18.94588	4.2536945	2032.6884410381317	26.398551210180507
