Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
45	1287.0249	829.37994	2123.3828	295.00552	2301.2244	734.57294	2860.7727	1076.2852	984.0	948.1	224999	87.05365	19.975725	138.78	-39.590797	87.0537	19.972095	136.64952	-42.72509	-1.221817	3.0285375	40.84441	-13.350803	-87.3518	25.975391	15.780469	2390.0800869464874	53.11289088461134
46	1275.3254	726.70557	2239.9514	254.45761	2616.2427	393.59406	2911.7065	1796.6307	698.4286	1000.0	229999	88.72296	20.836044	138.49185	-50.45998	88.723274	20.838247	138.73007	-67.43612	-1.2153215	3.0531826	46.739895	-14.490776	-89.029945	27.989765	16.884987	2446.425245285034	53.18315760467363
47	938.7886	629.51904	1722.5004	288.93915	2714.8347	342.85876	2987.6428	1832.8016	766.3333	981.2	234999	89.96265	21.652384	138.5611	-54.637177	89.96258	21.647552	143.14343	-67.9401	-1.112288	3.1192167	64.69804	-13.615011	-90.30818	29.266409	17.653303	2502.972841501236	53.25474136433703
48	2031.0426	461.33917	2540.6865	1243.2875	2766.7808	59.35384	2878.9663	2686.5566	950.6	1000.0	239999	91.71446	22.655333	144.80363	-101.28997	91.71478	22.654976	142.65718	-95.30697	-1.0422555	3.1240683	71.16306	-16.059404	-92.01809	30.130106	18.204437	2559.7802131175995	53.32875448962053
49	1605.5276	829.38776	2530.8948	296.17886	2810.0984	266.76627	2962.6777	2017.6656	755.2857	969.3	244999	93.4516	23.595978	144.81702	-69.8699	93.45099	23.596874	145.73846	-86.403656	-0.9759266	3.1358175	61.72879	-16.139305	-93.82717	30.903488	18.616762	2616.3472220897675	53.39484131579496
50	1446.6451	842.1994	2500.1575	6.3642282	2761.099	104.29005	2893.1882	2509.4963	672.4286	989.0	249999	95.09637	24.531652	150.052	-92.48057	95.09691	24.528202	147.10568	-114.161316	-0.8819041	3.1241338	53.657295	-13.8257885	-95.417114	32.799816	19.731459	2673.0235245227814	53.460470542907714
51	1878.2855	901.4647	2534.1594	271.81348	2660.2046	373.509	2904.695	1610.3875	769.0	1000.0	254999	96.81036	25.4242	148.0093	-86.75467	96.80997	25.418205	149.7234	-83.80053	-0.793267	3.1379905	53.038273	-12.753522	-97.11517	35.30421	21.292013	2729.577976703644	53.52113684953428
52	1156.3112	824.90814	2497.3767	80.156364	2000.4177	914.6549	3139.1514	451.363	641.1429	710.2	259999	98.178055	26.179218	150.45369	-98.986664	98.1781	26.181677	149.57233	-114.566444	-0.7604011	3.1687539	47.71322	-12.809614	-98.41647	36.616585	22.016615	2784.308177947998	53.5443880878962
53	1555.8936	755.6572	2536.7917	535.74506	2357.2651	922.4351	3348.2998	539.30334	925.0	917.1	264999	99.508446	26.961327	153.85614	-102.64975	99.50857	26.963512	150.94693	-77.0156	-0.7072001	3.1677792	42.193825	-16.324593	-99.778305	36.463192	21.971054	2840.1610050201416	53.587943535930705
54	1921.0966	1053.4281	2789.8926	72.013565	2085.0222	1028.3455	3265.6638	432.47147	728.5	840.1	269999	101.310425	27.866934	153.97093	-85.90275	101.30964	27.870483	154.6289	-97.61696	-0.6396611	3.1995306	41.910767	-15.239036	-101.48671	37.287846	22.457947	2895.8740451335907	53.62729717625512
