Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
49	2512.3247	835.8203	3504.974	1340.3988	3523.4465	3.6439276	3528.2007	3516.333	718.5714	1000.0	244999	219.03633	72.143394	298.36084	-138.72066	219.03621	72.15369	298.0515	-201.53035	1.0449736	2.4160583	30.94733	-11.456746	-220.09776	49.11083	31.058887	2155.3314740657806	43.986356667109895
50	2744.4666	781.8653	3405.8616	1304.5691	3440.0027	1.5404274	3442.625	3437.761	799.1667	1000.0	249999	220.77516	72.11354	299.3314	-109.943275	220.775	72.1227	299.44238	-96.70092	1.0041378	2.365667	39.91035	-10.3756	-221.68169	48.891857	30.997395	2201.383325576782	44.027666549682614
51	3215.7703	262.66943	3378.3015	2693.0095	3423.6296	2.6725643	3428.5552	3419.8906	954.8	1000.0	254999	222.32857	72.34545	303.1969	-134.74585	222.32794	72.35428	305.4996	-193.31631	1.0653989	2.3976834	28.600937	-15.257927	-223.05658	46.67007	29.480394	2243.9906933307648	43.999817558363375
52	2231.6665	816.50305	3383.5408	974.4988	3467.8535	1.2232404	3470.2393	3466.3992	635.44446	1000.0	259999	223.44618	72.694885	302.6096	-128.97508	223.44543	72.70242	303.8753	-101.74027	1.0466999	2.4311767	28.693258	-11.135813	-224.56502	49.97123	31.323606	2287.3935935497284	43.98833837875953
53	2520.1965	1008.8068	3445.0735	999.71967	3389.0522	1.2520199	3390.5642	3386.2852	728.5	1000.0	264999	225.07188	72.5958	304.12067	-113.03027	225.07175	72.59697	303.76788	-94.89791	1.0524821	2.5114172	33.202896	-9.538076	-226.19888	50.159412	31.516598	2329.4120461940765	43.95117072789174
54	1918.845	772.87683	3525.4333	1042.0886	3373.2922	1.2713331	3376.0254	3371.1975	550.7	1000.0	269999	226.62036	72.623344	314.25092	-98.95614	226.6192	72.627365	310.55948	-100.14812	1.0141027	2.4233878	29.070808	-11.024474	-227.36237	60.3622	36.603283	2375.4507257938385	43.9898283040082
55	3315.8054	35.196087	3369.706	3258.9473	3437.282	3.9915135	3444.5237	3429.9854	1000.0	1000.0	274999	228.64424	72.60921	313.10672	-121.6346	228.64355	72.61628	315.54556	-96.47716	1.0649238	2.438312	28.067085	-12.375729	-229.75426	68.52694	41.52051	2421.6494143009186	44.02998938993974
56	3096.3337	535.20764	3405.0552	2026.8601	1165.316	100.576706	1290.5773	1022.1193	915.6	327.2	279999	230.72333	72.067535	321.6043	-86.327545	230.72157	72.08423	318.9231	-192.55435	1.0890472	2.4661252	27.763752	-11.259317	-231.55125	66.31213	40.362576	2466.8870775699615	44.05155499492373
57	2342.31	1194.7338	3427.093	826.9004	3498.907	1.9742092	3502.048	3495.6553	691.2857	1000.0	284999	231.63005	72.50896	323.37003	-126.98434	231.62892	72.522766	327.43695	-101.35394	1.0439775	2.4826322	28.42234	-13.421869	-232.35187	63.631973	39.033627	2513.4954917430878	44.09641218603703
58	2330.0183	1039.9323	3400.4944	957.9711	3399.3203	3.7669988	3403.7615	3390.308	683.125	1000.0	289999	232.88683	72.40811	321.81006	-90.25577	232.88596	72.423996	329.42767	-116.73812	1.0729843	2.4330049	33.5936	-10.408319	-233.78365	61.903107	38.0912	2560.277531862259	44.14271610358666
59	2738.554	965.7504	3428.6494	946.381	3457.4558	3.4405174	3465.4126	3453.31	800.5	1000.0	294999	233.97668	72.698746	331.49884	-81.21828	233.97536	72.71137	327.6891	-173.35654	1.0410603	2.3867502	30.635733	-10.969044	-234.89337	53.142094	33.323997	2603.307952404022	44.1238636404781
60	2321.6228	1035.6982	3453.9895	1071.0767	3500.7903	3.8330476	3507.6128	3494.083	669.8571	1000.0	299999	234.85562	73.01757	326.94028	-132.71329	234.8542	73.03595	326.0512	-127.51217	1.0304008	2.4380357	36.53145	-10.922711	-235.57846	52.996788	33.590878	2648.6102800369263	44.143504707018536
61	3162.9983	477.09976	3415.2566	2097.511	3315.2183	3.1666017	3320.8894	3311.7078	930.6667	1000.0	304999	236.09512	73.05411	321.05887	-106.11313	236.09389	73.070335	335.43997	-177.67586	0.98649806	2.4091306	40.175842	-10.998585	-236.77574	51.96052	33.154675	2693.317612886429	44.152747795230056
62	2455.4966	933.88324	3529.1584	1001.0121	1300.4917	40.655964	1346.3981	1230.879	706.0	356.4	309999	237.11185	72.890175	348.5549	-89.86922	237.11057	72.9038	329.95285	-113.93524	0.96093255	2.4060738	30.657284	-9.039558	-237.6912	50.164223	32.011368	2737.183567047119	44.14812208760169
