Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
40	1854.5955	1016.47394	3436.7844	1051.2893	2348.8638	637.6275	3390.937	1691.3483	531.0	670.4	199999	199.06677	60.387794	276.22745	-141.59012	199.0686	60.374344	276.87442	-106.53459	1.1967633	2.4534585	27.322384	-13.7649145	-200.3458	71.785736	45.319244	1909.6152365207672	47.740380972623825
41	1840.1287	1172.6885	3376.5063	166.4554	3359.6284	1.6024936	3362.837	3357.003	541.1111	1000.0	204999	200.83362	61.18307	282.72897	-102.344604	200.83499	61.181637	283.40295	-107.03359	1.1937412	2.4989586	44.03052	-12.783474	-201.98914	75.65302	47.941505	1961.126760005951	47.83236005829602
42	2867.1553	845.6744	3383.172	1050.1116	3449.103	14.516902	3473.9531	3434.227	842.6667	1000.0	209999	202.90126	61.819008	287.73624	-111.61012	202.90027	61.81519	280.43823	-103.77997	1.2043098	2.4804242	44.607517	-12.365329	-204.00633	70.361664	44.359024	2012.5515265464783	47.91789354029156
43	3395.1548	6.589631	3404.7373	3386.9326	3329.8892	2.358854	3333.1218	3325.8237	1000.0	1000.0	214999	205.4214	62.561646	292.43808	-106.52229	205.42088	62.561687	283.64594	-106.55608	1.2378495	2.49946	35.071022	-11.527142	-206.71085	72.41498	45.408066	2063.0831089019775	47.978677012199576
44	3386.6145	30.627089	3417.38	3328.4468	3358.5164	3.0234888	3364.1655	3352.6345	1000.0	1000.0	219999	208.43721	62.676342	291.55978	-116.78476	208.4374	62.669807	287.95398	-114.17254	1.2544172	2.513441	41.802044	-10.221867	-209.72665	71.528984	45.126614	2113.8229389190674	48.041430495002054
45	3380.4731	38.58534	3422.9146	3325.4026	3501.4585	5.5287704	3507.9165	3493.0562	1000.0	1000.0	224999	211.39536	63.29819	291.91284	-129.82037	211.39568	63.292156	290.36472	-140.00507	1.2933377	2.577126	36.289665	-13.735437	-212.6195	70.67508	44.23243	2164.7010974884033	48.10446889665392
46	2918.0444	739.59845	3411.3523	1487.3412	3299.2246	2.196363	3303.4998	3294.9248	845.8	1000.0	229999	214.26456	63.909794	294.78543	-112.11999	214.26523	63.89937	316.49515	-145.07571	1.3170546	2.5672576	42.252743	-12.659018	-215.58328	79.90959	49.09661	2215.476242542267	48.162527068801545
47	2449.8003	839.4644	3421.3562	1306.7893	3440.0132	4.2941675	3448.8032	3432.521	703.75	1000.0	234999	217.22467	63.666336	299.45514	-124.968925	217.22415	63.665203	307.18045	-143.66138	1.2929562	2.5547924	30.827023	-10.936738	-218.46815	74.49065	46.344135	2266.61354136467	48.22582008483562
48	3063.8347	794.736	3489.6833	1475.5646	2743.4119	1357.1965	3427.3613	28.954113	884.4	804.4	239999	219.49248	64.2974	303.55173	-127.12042	219.49348	64.28578	320.15436	-126.59124	1.3033626	2.5144901	46.279427	-12.9082	-220.82033	76.96759	47.7782	2316.623420715332	48.262987991174064
49	3175.5247	561.7532	3475.0078	1920.8074	3390.5813	2.2524803	3394.188	3387.2766	918.1667	1000.0	244999	221.80244	65.007515	382.25888	-119.62996	221.80489	64.99908	368.28278	-123.85771	1.3178173	2.4975724	30.748169	-11.878599	-222.92192	80.313805	49.897064	2366.846048593521	48.3029806321981
