Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
52	9343.381	4.9110847	9348.392	9335.846	9359.018	0.26399592	9359.315	9358.44	1000.0	1000.0	259999	847.90826	202.20383	1028.6923	-37.035347	847.908	202.20842	1226.9272	-37.69421	1.4856737	1.3424641	24.464752	-9.190575	-858.9074	626.7503	341.9951	2240.386241197586	43.08435084269597
53	9344.104	2.3895986	9348.166	9341.804	9349.565	3.7250438	9357.012	9347.184	1000.0	1000.0	264999	844.8239	204.66277	1217.3595	-27.690643	844.8227	204.67267	1198.6293	-17.546787	1.300895	1.3356363	20.376427	-9.83568	-856.3068	516.3403	286.66833	2284.2762694358826	43.09955229849186
54	8026.9673	2955.023	9350.788	1419.3379	9351.917	0.14837581	9352.064	9351.639	858.6667	1000.0	269999	842.692	203.34523	1239.5665	-23.78383	842.69183	203.34543	1207.175	-19.886812	1.4459431	1.3899525	21.429367	-10.388467	-853.9912	573.0484	312.46924	2328.3831810951233	43.11820710588385
55	8552.112	1593.5103	9351.215	5365.0957	9353.373	0.10947262	9353.525	9353.196	914.8	1000.0	274999	840.69635	201.44661	993.2938	-45.678585	840.6936	201.45338	1009.23193	-48.626404	1.4225901	1.3620574	25.51203	-9.069331	-851.5566	702.4843	379.00586	2372.4463477134705	43.13538818359375
56	9350.043	1.3034592	9351.117	9347.56	9353.455	0.047118507	9353.533	9353.357	1000.0	1000.0	279999	839.42804	201.15881	994.42865	-33.81728	839.42554	201.15097	981.0224	-30.074833	1.3683017	1.301554	30.209656	-9.152208	-850.8431	592.34454	324.02072	2416.5146424770355	43.15204722966467
57	5132.3657	3134.6423	9351.377	1373.056	9353.376	0.16170973	9353.574	9352.997	549.0	1000.0	284999	839.779	199.17871	1042.6027	-41.057384	839.7769	199.13344	1060.7762	-35.29419	1.4696388	1.2831395	42.152744	-11.448905	-850.599	607.4722	333.26184	2460.4455468654633	43.16571138616194
58	3379.458	1723.6064	7395.3765	1241.6215	9352.406	0.1319632	9352.607	9352.132	361.58334	1000.0	289999	836.93994	202.03255	1031.5781	-47.292408	836.93695	201.96303	977.97687	-48.658924	1.5411725	1.2940323	21.221457	-8.316803	-847.1064	581.1171	319.36673	2504.253872871399	43.17679095679316
59	7862.319	2140.6067	9351.344	4216.231	9353.425	0.12910363	9353.531	9353.159	840.8333	1000.0	294999	838.4924	199.46184	1157.0931	-34.729958	838.4907	199.4379	1029.0557	-45.756046	1.555078	1.3430299	34.577324	-10.686726	-848.4985	542.1637	298.0215	2548.1466779708862	43.18892678972018
60	7485.6562	2158.8416	9351.7	4823.608	9351.61	0.10360587	9351.717	9351.435	800.5714	1000.0	299999	838.7223	199.00232	1066.2212	-84.02972	838.7162	199.00113	965.21747	-39.73449	1.634084	1.3256625	36.173008	-8.131928	-848.2293	510.76965	282.63065	2591.8258702754974	43.19709788560867
61	7607.149	1879.0878	9351.458	3728.3123	9353.533	0.17195572	9353.622	9353.02	813.6667	1000.0	304999	840.15204	196.3814	1119.3625	-77.20518	840.1494	196.40915	1024.726	-54.03599	1.5831093	1.3111166	26.406128	-8.63466	-849.3008	590.56793	322.63147	2635.8203444480896	43.210169620201235
62	5532.239	2928.756	9351.422	1504.1285	9352.074	0.2531353	9352.427	9351.48	591.75	1000.0	309999	841.41614	195.06723	1543.6959	-80.54728	841.4116	195.12239	1200.8203	-59.54068	1.617541	1.3109983	23.07687	-9.736882	-850.842	619.0252	335.8837	2679.7852499485016	43.22234278340493
