Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
55	1734.1687	880.5898	2913.7002	360.68768	2025.4795	1257.5413	3923.434	483.47852	679.4286	546.0	274999	99.25791	29.317768	178.50554	-42.575542	99.25787	29.31261	179.5503	-61.08544	-0.2191499	3.4807687	33.4036	-13.597017	-99.549355	57.444977	33.830612	2394.7940154075623	43.54170941439542
56	2470.2825	986.12463	3533.9717	796.1975	1710.9417	1275.8175	3835.0364	455.1765	940.4	523.2	279999	101.68681	31.21871	189.80167	-51.497173	101.686775	31.217546	191.49504	-71.42777	-0.08569898	3.5399048	45.33618	-15.242425	-102.01239	58.308193	34.53679	2436.7717266082764	43.513780870607924
57	1646.0444	981.5868	3684.642	324.99396	3424.3743	104.9546	3611.2812	3302.1458	663.375	1000.0	284999	104.30052	33.175034	190.08011	-82.69471	104.30093	33.174274	192.54654	-63.39362	0.10174549	3.616174	45.197365	-14.924528	-104.58504	63.291973	37.515743	2481.6125264167786	43.53706190878885
58	2514.8652	1105.8585	3744.4507	1070.9031	4162.0156	99.64806	4374.2	4011.568	723.4286	1000.0	289999	107.39528	35.382904	193.57083	-79.65546	107.394905	35.38504	194.0665	-76.37044	0.22162122	3.7147837	45.34882	-15.355417	-107.59193	67.244385	39.797073	2526.75919175148	43.56481369199424
59	2163.4607	1505.136	4028.2063	83.55828	3763.789	1314.5322	4444.7017	20.480001	581.7778	873.0	294999	110.868904	37.721268	198.65964	-76.796646	110.868744	37.7279	201.91649	-76.56034	0.41482913	3.7601519	57.361797	-14.238306	-111.14944	74.08063	43.757286	2571.1278772354126	43.57843863762031
60	3582.5474	523.4515	4023.132	2560.8176	4128.7373	834.19354	4546.4214	1635.4498	915.4	1000.0	299999	114.40646	40.068024	205.87074	-111.40482	114.40635	40.07906	206.80048	-120.1129	0.5802787	3.8157432	54.057976	-12.995528	-114.65112	80.10537	47.337414	2616.2572898864746	43.60428821245829
61	2619.662	1349.6504	3824.912	133.21701	3807.3997	1172.3958	4520.294	1456.1594	695.5714	935.0	304999	117.80333	42.169395	209.4604	-94.40878	117.80329	42.1797	208.0075	-107.68392	0.7341545	3.846256	50.968124	-15.321068	-118.08352	87.6794	51.641487	2660.491596698761	43.614616382317465
62	3503.667	1130.3003	4230.004	1003.0548	4201.1416	84.9185	4365.6978	4031.9124	864.1667	1000.0	309999	121.37503	44.54905	213.13481	-85.27978	121.37519	44.559765	217.97557	-86.58187	0.9020594	3.8683636	61.774582	-13.2857065	-121.75344	99.23441	58.14276	2705.258001089096	43.63319360825323
63	3758.67	451.882	4084.8196	2861.3555	4651.26	99.54524	4863.032	4507.804	942.4	1000.0	314999	124.95168	46.722576	217.23805	-71.0794	124.950935	46.735035	218.44408	-85.04693	0.98252493	3.8956237	51.082993	-14.422367	-125.191376	95.6296	56.60966	2750.1630251407623	43.65338138928489
64	3674.9827	1047.0217	4384.124	1361.729	2318.9648	1306.1729	4030.302	71.26532	892.3333	609.1	319999	128.32846	48.879883	222.7159	-73.43515	128.3285	48.890408	223.25702	-87.360306	1.0990031	3.9549654	52.013596	-13.883604	-128.57532	95.12245	56.46375	2793.069551229477	43.64171177521348
